Time_s,Irradiance_Wm2,Temperature_C,Vbus_V,IBoost_A,Vpv_V,Ipv_A,Ppv_W
0.80662,837.0160932962982,30.27530755494148,89.45845222579372,8.945845222579232,29.84382237192965,30.031911919876073,896.2610299866114
0.8086099999999999,839.9660464514623,30.262713849422763,89.10078779139467,8.910078779139328,29.373513096572506,30.68096869107644,901.073122469358
0.8106000000000001,841.7177613120548,30.276100407002097,88.84872818644847,8.884872818644705,28.77673989041767,31.30786417648638,900.92644370776
0.81259,837.6219964469278,30.232848344812766,89.06008706782707,8.906008706782563,29.020268991228384,30.96565984119366,898.6221194542278
0.81458,838.8541156894098,30.246320367034507,89.24742806464764,8.924742806464621,29.430499092501734,30.61236176307528,900.9263016239636
0.81657,838.1466196123494,30.249069895086286,89.37448970642025,8.937448970641885,29.614423191333113,30.37569419224456,899.5506803593322
0.81856,836.3090626202364,30.243251319468246,89.45887020841997,8.945887020841855,29.71185447363924,30.18745989968582,896.920321225638
0.8205499999999999,832.5781054885168,30.251332889540762,89.50821972254228,8.950821972254086,29.72752013471909,30.030112846035692,892.7133291797641
0.82254,837.0631826989686,30.236000213820997,89.52035810072086,8.952035810071942,29.92776026776211,29.922614273438622,895.5100771455865
0.82453,834.5270050767667,30.278039652649117,89.07836923255857,8.907836923255719,29.134924263905052,30.71986247793713,894.9287016703557
0.82652,837.1862220059055,30.28555746924892,89.08978439142,8.908978439141862,29.20558353126353,30.770276449529046,898.6407458405964
0.82851,841.579708600979,30.269024024296122,89.2479926449778,8.924799264497645,29.60930617230501,30.504847517368923,903.2161396742501
0.8305,838.7264434693212,30.251793222491763,89.36102793929335,8.9361027939292,29.678948298143357,30.3157984001028,899.735710923803
